0	4.5
0.0508662	4.3218
0.0980847	4.1472
0.1418949	3.9762
0.1825362	3.8088
0.2201913	3.645
0.255024	3.4848
0.2871666	3.3282
0.3167388	3.1752
0.3438414	3.0258
0.3685626	2.88
0.3909717	2.7378
0.4111317	2.5992
0.4290993	2.4642
0.4449375	2.3328
0.4586904	2.205
0.4704021	2.0808
0.4801167	1.9602
0.4878846	1.8432
0.4936491	1.7298
0.49707	1.62
0.4982166	1.5138
0.4971834	1.4112
0.4940838	1.3122
0.4890123	1.2168
0.4820823	1.125
0.4734009	1.0368
0.4630689	0.9522
0.4511934	0.8712
0.4378941	0.7938
0.4232718	0.72
0.4074336	0.6498
0.3904929	0.5832
0.3725442	0.5202
0.3537072	0.4608
0.3340701	0.405
0.3137337	0.3528
0.2927988	0.3042
0.2713536	0.2592
0.2494863	0.2178
0.2272725	0.18
0.2047941	0.1458
0.1821267	0.1152
0.159327	0.0882
0.1364517	0.0648
0.1135512	0.045
0.0906822	0.0288
0.0678636	0.0162
0.0451332	0.0072
0.0225099	0.0018
0	0
0	0
-0.0220059	0.0018
-0.0431172	0.0072
-0.0633465	0.0162
-0.0826812	0.0288
-0.1011087	0.045
-0.1186353	0.0648
-0.1352358	0.0882
-0.1509039	0.1152
-0.165627	0.1458
-0.1793925	0.18
-0.1921878	0.2178
-0.2040066	0.2592
-0.2148237	0.3042
-0.2246328	0.3528
-0.2334276	0.405
-0.2411955	0.4608
-0.2479365	0.5202
-0.2536506	0.5832
-0.2583315	0.6498
-0.2619918	0.72
-0.2646378	0.7938
-0.2662947	0.8712
-0.2669688	0.9522
-0.2667042	1.0368
-0.2655198	1.125
-0.263466	1.2168
-0.2605869	1.3122
-0.2569392	1.4112
-0.2525859	1.5138
-0.24759	1.62
-0.2420334	1.7298
-0.2359476	1.8432
-0.229005	1.9602
-0.2211237	2.0808
-0.2123604	2.205
-0.2027529	2.3328
-0.1923516	2.4642
-0.1812069	2.5992
-0.1693692	2.7378
-0.1568826	2.88
-0.1437849	3.0258
-0.1301139	3.1752
-0.1158948	3.3282
-0.1011465	3.4848
-0.0858627	3.645
-0.0700308	3.8088
-0.0536067	3.9762
-0.0365274	4.1472
-0.0187047	4.3218
0	4.5
