0	4.75
0.0536921	4.5619
0.10353385	4.3776
0.14977795	4.1971
0.1926771	4.0204
0.23242415	3.8475
0.269192	3.6784
0.3031203	3.5131
0.3343354	3.3516
0.3629437	3.1939
0.3890383	3.04
0.41269235	2.8899
0.43397235	2.7436
0.45293815	2.6011
0.46965625	2.4624
0.4841732	2.3275
0.49653555	2.1964
0.50678985	2.0691
0.5149893	1.9456
0.52107405	1.8259
0.524685	1.71
0.5258953	1.5979
0.5248047	1.4896
0.5215329	1.3851
0.51617965	1.2844
0.50886465	1.1875
0.49970095	1.0944
0.48879495	1.0051
0.4762597	0.9196
0.46222155	0.8379
0.4467869	0.76
0.4300688	0.6859
0.41218695	0.6156
0.3932411	0.5491
0.3733576	0.4864
0.35262955	0.4275
0.33116335	0.3724
0.3090654	0.3211
0.2864288	0.2736
0.26334665	0.2299
0.23989875	0.19
0.21617155	0.1539
0.19224485	0.1216
0.1681785	0.0931
0.14403235	0.0684
0.1198596	0.0475
0.0957201	0.0304
0.0716338	0.0171
0.0476406	0.0076
0.02376045	0.0019
0	0
0	0
-0.02322845	0.0019
-0.0455126	0.0076
-0.06686575	0.0171
-0.0872746	0.0304
-0.10672585	0.0475
-0.12522615	0.0684
-0.1427489	0.0931
-0.15928745	0.1216
-0.1748285	0.1539
-0.18935875	0.19
-0.2028649	0.2299
-0.2153403	0.2736
-0.22675835	0.3211
-0.2371124	0.3724
-0.2463958	0.4275
-0.25459525	0.4864
-0.26171075	0.5491
-0.2677423	0.6156
-0.27268325	0.6859
-0.2765469	0.76
-0.2793399	0.8379
-0.28108885	0.9196
-0.2818004	1.0051
-0.2815211	1.0944
-0.2802709	1.1875
-0.278103	1.2844
-0.27506395	1.3851
-0.2712136	1.4896
-0.26661845	1.5979
-0.261345	1.71
-0.2554797	1.8259
-0.2490558	1.9456
-0.2417275	2.0691
-0.23340835	2.1964
-0.2241582	2.3275
-0.21401695	2.4624
-0.2030378	2.6011
-0.19127395	2.7436
-0.1787786	2.8899
-0.1655983	3.04
-0.15177295	3.1939
-0.13734245	3.3516
-0.1223334	3.5131
-0.10676575	3.6784
-0.09063285	3.8475
-0.0739214	4.0204
-0.05658485	4.1971
-0.0385567	4.3776
-0.01974385	4.5619
0	4.75
